order_id,user_id,order_value,items_count,hour,day_of_week,payment_mode,outside_city_center,risky_cancel_rate,fraud_label,high_value_order,late_night_order
ORD105804,U5157,1430.65,5,7,3,WALLET,0,0,0,1,0
ORD105805,U1867,171.88,2,10,6,CARD,1,1,1,0,0
ORD105806,U9210,1281.98,9,10,6,UPI,0,0,0,1,0
ORD105807,U1364,197.14,4,17,1,COD,1,0,0,0,0
ORD105808,U8467,761.26,1,18,2,UPI,1,0,0,0,0
ORD105809,U7571,141.31,2,9,5,CARD,1,0,0,0,0
ORD105810,U1579,553.98,9,3,1,WALLET,0,0,1,0,1
ORD105811,U8674,195.57,7,9,0,UPI,0,0,0,0,0
ORD105812,U9737,355.82,2,13,6,UPI,0,0,0,0,0
ORD105813,U7468,560.14,7,5,3,UPI,0,0,0,0,0
ORD105814,U5150,444.44,4,4,5,WALLET,1,0,1,0,1
ORD105815,U4039,429.34,2,14,4,UPI,0,0,0,0,0
ORD105816,U5137,33.97,4,4,0,COD,0,0,1,0,1
ORD105817,U1452,143.23,5,22,2,UPI,0,0,0,0,1
ORD105818,U7537,424.13,4,23,6,CARD,1,1,1,0,1
ORD105819,U2381,9.24,3,5,6,UPI,0,0,0,0,0
ORD105820,U9154,144.27,6,18,2,UPI,1,0,0,0,0
ORD105821,U2467,130.15,1,19,5,UPI,0,1,1,0,0
ORD105822,U3738,143.75,8,16,1,UPI,1,0,0,0,0
ORD105823,U8572,383.51,5,13,6,COD,0,1,1,0,0
ORD105824,U7747,436.09,8,10,3,UPI,0,1,1,0,0
ORD105825,U1880,1198.44,4,13,6,UPI,1,1,1,1,0
ORD105826,U4149,243.91,4,4,5,WALLET,1,0,1,0,1
ORD105827,U9276,1305.77,5,12,3,WALLET,0,0,0,1,0
ORD105828,U8892,527.71,5,11,6,UPI,1,0,0,0,0
ORD105829,U5144,1218.98,6,23,0,WALLET,0,0,0,1,1
ORD105830,U2168,896.3,5,18,5,COD,1,0,0,0,0
ORD105831,U4129,581.71,5,9,0,UPI,0,0,0,0,0
ORD105832,U4645,220.11,8,12,0,COD,0,0,0,0,0
ORD105833,U3526,137.95,6,14,4,COD,0,0,0,0,0
ORD105834,U4516,125.77,2,19,4,CARD,0,0,0,0,0
ORD105835,U4367,1520.09,4,12,2,CARD,0,0,0,1,0
ORD105836,U8338,1591.92,4,3,6,UPI,0,0,1,1,1
ORD105837,U4555,645.19,5,21,2,COD,0,0,0,0,0
ORD105838,U6111,1076.2,6,8,2,UPI,0,0,0,1,0
ORD105839,U7752,1256.63,5,18,5,CARD,0,0,0,1,0
ORD105840,U1445,358.27,6,19,3,COD,1,1,1,0,0
ORD105841,U7364,495.86,8,21,2,COD,1,0,0,0,0
ORD105842,U4626,271.29,4,21,1,CARD,0,0,0,0,0
ORD105843,U5016,271.06,3,6,0,WALLET,0,0,0,0,0
ORD105844,U4875,19.59,9,14,5,COD,0,0,0,0,0
ORD105845,U6497,284.42,3,16,3,CARD,1,0,0,0,0
ORD105846,U7238,559.65,8,13,6,UPI,1,0,0,0,0
ORD105847,U1261,274.08,5,13,4,COD,0,0,0,0,0
ORD105848,U5992,1029.47,9,8,0,CARD,1,0,0,1,0
ORD105849,U5025,202.16,3,15,2,UPI,0,0,0,0,0
ORD105850,U9283,71.17,8,1,4,COD,0,0,1,0,1
ORD105851,U5222,834.48,7,13,4,UPI,0,0,0,0,0
ORD105852,U5175,560.35,7,3,4,CARD,0,0,1,0,1
ORD105853,U4443,138.42,9,2,5,COD,1,0,1,0,1
ORD105854,U6011,384.42,8,2,0,UPI,1,1,1,0,1
ORD105855,U1693,256.96,3,10,3,COD,1,0,0,0,0
ORD105856,U9347,1397.29,6,4,0,COD,0,0,1,1,1
ORD105857,U2812,467.4,6,15,1,COD,0,0,0,0,0
ORD105858,U6724,86.22,5,22,2,UPI,0,0,0,0,1
ORD105859,U2407,348.73,3,22,5,COD,0,0,0,0,1
ORD105860,U9032,992.27,9,22,3,COD,0,0,0,0,1
ORD105861,U2410,556.6,7,18,5,COD,1,0,0,0,0
ORD105862,U4497,924.01,4,8,3,UPI,0,0,0,0,0
ORD105863,U5372,144.11,6,21,2,UPI,1,0,0,0,0
ORD105864,U8394,1096.2,5,10,6,COD,0,0,0,1,0
ORD105865,U1551,704.5,1,11,1,WALLET,1,0,0,0,0
ORD105866,U5332,652.66,2,7,4,UPI,1,0,0,0,0
ORD105867,U1997,212.74,1,13,2,UPI,0,0,0,0,0
ORD105868,U5076,1093.1,9,16,4,UPI,0,0,0,1,0
ORD105869,U7099,508.03,9,19,2,COD,1,0,0,0,0
ORD105870,U6555,954.73,5,14,0,WALLET,1,1,1,0,0
ORD105871,U5052,223.9,8,14,5,COD,0,0,0,0,0
ORD105872,U6303,78.71,4,22,1,UPI,0,0,0,0,1
ORD105873,U9118,201.99,1,11,5,UPI,0,0,0,0,0
ORD105874,U7102,303.73,4,8,1,WALLET,0,0,0,0,0
ORD105875,U6490,381.15,7,11,2,COD,1,0,0,0,0
ORD105876,U9564,357.5,2,18,1,UPI,0,0,0,0,0
ORD105877,U6616,394.89,2,11,4,UPI,1,0,0,0,0
ORD105878,U3248,921.65,6,10,1,COD,1,1,1,0,0
ORD105879,U1848,93.23,9,5,1,COD,1,0,0,0,0
ORD105880,U7354,189.94,3,7,5,COD,0,0,0,0,0
ORD105881,U9695,1097.35,7,10,1,COD,0,0,0,1,0
ORD105882,U9070,411.01,9,2,6,COD,1,0,1,0,1
ORD105883,U9894,437.8,9,15,3,UPI,0,0,0,0,0
ORD105884,U4625,325.1,4,5,6,CARD,0,0,0,0,0
ORD105885,U1314,398.12,2,8,2,WALLET,1,0,0,0,0
ORD105886,U3376,110.37,1,8,0,UPI,0,0,0,0,0
ORD105887,U5378,395.78,6,5,0,COD,0,0,0,0,0
ORD105888,U9449,2934.29,5,4,3,CARD,1,0,1,1,1
ORD105889,U1574,417.41,6,0,5,CARD,1,0,1,0,1
ORD105890,U6585,22.71,7,2,3,UPI,0,0,1,0,1
ORD105891,U6492,795.89,9,2,0,COD,0,0,1,0,1
ORD105892,U9949,252.48,6,11,4,WALLET,0,1,1,0,0
ORD105893,U3810,83.43,6,3,0,COD,0,1,1,0,1
ORD105894,U9134,992.14,3,20,0,COD,0,1,1,0,0
ORD105895,U6670,110.31,8,15,6,CARD,0,0,0,0,0
ORD105896,U8715,1267.68,9,10,2,UPI,1,0,0,1,0
ORD105897,U7567,291.52,1,7,0,COD,0,0,0,0,0
ORD105898,U4459,678.93,6,8,0,UPI,0,0,0,0,0
ORD105899,U7117,395.93,7,13,6,CARD,1,0,0,0,0
ORD105900,U4992,148.28,8,22,1,CARD,1,0,0,0,1
ORD105901,U8837,555.99,8,21,3,COD,0,0,0,0,0
ORD105902,U1203,1584.0,7,14,6,COD,0,0,0,1,0
ORD105903,U3775,734.05,8,18,0,UPI,1,1,1,0,0
ORD105904,U2992,463.19,9,8,0,CARD,0,0,0,0,0
ORD105905,U3243,2335.02,7,16,4,COD,1,0,1,1,0
ORD105906,U9498,154.16,3,8,6,UPI,1,0,0,0,0
ORD105907,U2687,32.18,9,2,0,COD,0,0,1,0,1
ORD105908,U5109,16.33,1,15,2,COD,1,0,0,0,0
ORD105909,U2860,620.12,8,12,5,CARD,1,0,0,0,0
ORD105910,U6176,886.66,6,16,4,COD,0,0,0,0,0
ORD105911,U1722,504.07,3,23,0,CARD,0,0,0,0,1
ORD105912,U9971,1177.08,9,21,5,COD,1,0,1,1,0
ORD105913,U9720,598.62,6,3,2,COD,0,0,1,0,1
ORD105914,U5893,231.78,7,20,3,WALLET,0,0,0,0,0
ORD105915,U1343,99.99,2,21,0,UPI,1,0,0,0,0
ORD105916,U6398,1292.79,1,8,3,UPI,1,0,0,1,0
ORD105917,U9400,54.68,1,21,0,CARD,0,0,0,0,0
ORD105918,U5736,391.52,3,8,4,COD,0,0,0,0,0
ORD105919,U4406,188.44,3,17,4,UPI,1,0,0,0,0
ORD105920,U1919,158.33,8,13,5,COD,0,0,0,0,0
ORD105921,U6819,519.0,7,19,2,CARD,0,0,0,0,0
ORD105922,U3044,131.49,8,2,1,UPI,0,0,1,0,1
ORD105923,U1418,1240.65,1,3,6,COD,0,0,1,1,1
ORD105924,U2749,260.47,4,0,5,CARD,0,0,1,0,1
ORD105925,U8378,565.63,8,17,5,UPI,1,1,1,0,0
ORD105926,U2099,650.53,2,3,2,UPI,0,0,1,0,1
ORD105927,U4392,574.33,7,9,0,COD,1,1,1,0,0
ORD105928,U3772,1168.59,8,3,3,WALLET,1,0,1,1,1
ORD105929,U7784,131.42,9,20,3,WALLET,0,0,0,0,0
ORD105930,U2545,44.99,7,16,0,UPI,0,0,0,0,0
ORD105931,U2070,28.53,9,7,1,UPI,1,0,0,0,0
ORD105932,U7522,1051.23,2,18,1,COD,0,0,0,1,0
ORD105933,U2850,1811.3,1,8,1,COD,0,0,0,1,0
ORD105934,U6053,180.15,1,15,0,UPI,0,0,0,0,0
ORD105935,U3939,591.29,4,23,6,COD,1,0,0,0,1
ORD105936,U8194,4.48,1,23,4,WALLET,0,0,0,0,1
ORD105937,U6851,104.52,7,14,5,COD,0,0,0,0,0
ORD105938,U7673,584.42,8,19,4,UPI,1,0,0,0,0
ORD105939,U1678,34.08,3,15,0,COD,1,0,0,0,0
ORD105940,U1988,316.04,1,20,4,COD,0,0,0,0,0
ORD105941,U2502,543.22,3,11,6,UPI,0,0,0,0,0
ORD105942,U2789,726.13,2,22,1,CARD,1,0,0,0,1
ORD105943,U6281,302.4,6,17,4,UPI,1,0,0,0,0
ORD105944,U6027,497.51,7,6,0,COD,0,0,0,0,0
ORD105945,U2425,387.8,9,15,5,COD,0,0,0,0,0
ORD105946,U7654,26.86,5,18,4,CARD,0,0,0,0,0
ORD105947,U3440,678.96,4,5,4,UPI,0,0,0,0,0
ORD105948,U7856,94.59,1,5,4,UPI,1,1,1,0,0
ORD105949,U8367,16.16,6,5,4,COD,0,1,1,0,0
ORD105950,U3594,299.98,8,14,5,CARD,0,0,0,0,0
ORD105951,U5689,1003.61,4,1,0,COD,0,0,1,1,1
ORD105952,U3436,81.75,1,8,2,UPI,1,0,0,0,0
ORD105953,U6517,6.47,5,7,4,COD,1,0,0,0,0
ORD105954,U7310,58.26,5,6,2,COD,0,0,0,0,0
ORD105955,U4539,226.01,2,15,5,UPI,0,1,1,0,0
ORD105956,U4483,433.95,6,14,0,COD,0,0,0,0,0
ORD105957,U8371,107.22,9,8,3,UPI,0,0,0,0,0
ORD105958,U3241,809.65,6,19,6,UPI,0,1,1,0,0
ORD105959,U7378,699.79,8,14,2,WALLET,0,0,0,0,0
ORD105960,U3765,595.14,3,1,0,COD,0,0,1,0,1
ORD105961,U5911,334.2,2,19,3,COD,0,1,1,0,0
ORD105962,U1403,227.24,4,13,4,UPI,1,0,0,0,0
ORD105963,U4382,235.47,9,10,5,COD,1,0,0,0,0
ORD105964,U5163,349.65,9,2,5,COD,0,0,1,0,1
ORD105965,U8630,40.23,3,1,0,UPI,0,0,1,0,1
ORD105966,U1087,573.33,1,17,1,UPI,0,0,0,0,0
ORD105967,U6816,216.55,1,13,3,CARD,0,0,0,0,0
ORD105968,U6470,127.29,4,23,1,WALLET,0,0,0,0,1
ORD105969,U7276,163.09,4,4,5,CARD,0,0,1,0,1
ORD105970,U6739,99.4,6,11,5,COD,1,0,0,0,0
ORD105971,U5273,1159.2,5,13,4,UPI,0,0,0,1,0
ORD105972,U7523,92.59,6,5,4,UPI,0,0,0,0,0
ORD105973,U6003,1072.48,7,7,2,UPI,0,0,0,1,0
ORD105974,U9038,424.6,7,6,5,WALLET,1,0,0,0,0
ORD105975,U7606,1010.4,9,6,4,UPI,1,0,0,1,0
ORD105976,U3064,321.29,6,11,2,UPI,0,1,1,0,0
ORD105977,U6315,1313.01,8,6,3,COD,0,0,0,1,0
ORD105978,U1317,118.81,2,11,1,CARD,0,0,0,0,0
ORD105979,U2502,404.49,8,15,3,CARD,0,0,0,0,0
ORD105980,U7130,67.25,9,6,6,COD,0,0,0,0,0
ORD105981,U8419,296.4,4,7,1,COD,0,0,0,0,0
ORD105982,U3042,421.87,5,0,0,COD,1,0,1,0,1
ORD105983,U5598,465.29,5,12,3,COD,0,1,1,0,0
ORD105984,U1118,227.48,2,18,6,UPI,1,0,0,0,0
ORD105985,U1709,39.7,5,0,0,COD,0,0,1,0,1
ORD105986,U4557,532.58,9,23,1,WALLET,1,0,0,0,1
ORD105987,U4250,335.14,4,17,5,CARD,0,0,0,0,0
ORD105988,U9061,73.6,3,6,5,COD,0,0,0,0,0
ORD105989,U9609,1373.47,7,21,2,COD,1,0,1,1,0
ORD105990,U3603,1558.03,8,16,3,COD,0,0,0,1,0
ORD105991,U2101,971.08,6,14,3,COD,0,0,0,0,0
ORD105992,U5421,928.53,6,21,2,COD,0,0,0,0,0
ORD105993,U8857,51.94,5,18,2,UPI,0,0,0,0,0
ORD105994,U9177,2511.87,6,22,4,WALLET,0,0,0,1,1
ORD105995,U7082,255.73,9,3,6,WALLET,1,0,1,0,1
ORD105996,U7658,89.04,2,16,5,CARD,0,0,0,0,0
ORD105997,U3261,835.93,3,6,4,UPI,1,0,0,0,0
ORD105998,U9021,127.92,1,15,1,CARD,0,0,0,0,0
ORD105999,U1508,373.46,4,16,5,UPI,0,0,0,0,0
ORD106000,U3379,68.49,2,19,3,COD,0,0,0,0,0
ORD106001,U9879,321.84,6,14,2,UPI,1,0,0,0,0
ORD106002,U5752,408.38,1,8,2,WALLET,1,0,0,0,0
ORD106003,U6495,295.23,8,20,6,COD,0,0,0,0,0
ORD106004,U4209,36.01,6,22,5,COD,1,0,0,0,1
ORD106005,U8398,331.73,9,12,0,COD,0,0,0,0,0
ORD106006,U7743,316.44,6,6,6,COD,1,0,0,0,0
ORD106007,U6648,151.65,7,18,6,COD,0,0,0,0,0
ORD106008,U6171,1272.98,5,10,4,COD,0,0,0,1,0
ORD106009,U8890,270.46,8,7,5,WALLET,0,0,0,0,0
ORD106010,U1324,997.98,8,16,5,CARD,1,0,0,0,0
ORD106011,U4557,58.08,9,3,0,WALLET,0,0,1,0,1
ORD106012,U4587,192.01,6,3,2,COD,0,0,1,0,1
ORD106013,U1151,96.99,1,17,3,COD,1,0,0,0,0
ORD106014,U1954,262.47,9,21,3,COD,0,0,0,0,0
ORD106015,U5354,59.19,3,16,0,WALLET,0,0,0,0,0
ORD106016,U8160,290.83,9,2,6,COD,1,1,1,0,1
ORD106017,U1687,218.38,7,8,4,UPI,1,0,0,0,0
ORD106018,U9501,126.36,3,5,1,COD,1,0,0,0,0
ORD106019,U4127,513.86,9,1,5,COD,0,0,1,0,1
ORD106020,U7763,1507.07,7,11,3,COD,0,0,0,1,0
ORD106021,U4395,116.04,7,14,1,UPI,1,0,0,0,0
ORD106022,U1845,622.03,7,8,5,COD,0,1,1,0,0
ORD106023,U2164,678.14,2,1,4,COD,0,0,1,0,1
ORD106024,U6904,344.7,4,11,0,COD,0,0,0,0,0
ORD106025,U6360,1139.77,8,15,6,UPI,1,0,0,1,0
ORD106026,U1354,1696.47,2,6,4,UPI,0,1,1,1,0
ORD106027,U2872,224.9,4,0,2,WALLET,1,0,1,0,1
ORD106028,U3024,526.39,8,20,4,UPI,0,0,0,0,0
ORD106029,U3817,542.67,3,6,0,COD,1,0,0,0,0
ORD106030,U4832,258.45,6,2,0,UPI,0,0,1,0,1
ORD106031,U9257,190.48,2,19,4,UPI,0,1,1,0,0
ORD106032,U3581,1357.12,8,4,5,CARD,0,0,1,1,1
ORD106033,U3486,780.28,8,2,0,WALLET,1,0,1,0,1
ORD106034,U9418,60.78,1,14,2,CARD,0,0,0,0,0
ORD106035,U3443,63.85,3,5,1,COD,0,1,1,0,0
ORD106036,U9919,1279.01,2,14,4,COD,1,0,1,1,0
ORD106037,U2036,42.46,7,2,0,WALLET,0,0,1,0,1
ORD106038,U9684,583.05,7,23,6,COD,1,0,0,0,1
ORD106039,U8435,128.58,4,22,5,CARD,1,0,0,0,1
ORD106040,U2548,17.91,8,0,5,WALLET,0,1,1,0,1
ORD106041,U6065,30.74,3,1,5,UPI,0,0,1,0,1
ORD106042,U7496,233.82,9,3,1,UPI,0,0,1,0,1
ORD106043,U7183,40.38,5,20,2,UPI,0,1,1,0,0
ORD106044,U4957,453.96,2,13,4,COD,0,0,0,0,0
ORD106045,U4407,521.0,9,13,0,UPI,0,0,0,0,0
ORD106046,U1639,233.78,1,9,1,COD,0,0,0,0,0
ORD106047,U1172,679.1,8,10,2,COD,0,0,0,0,0
ORD106048,U6666,336.71,6,3,3,UPI,0,0,1,0,1
ORD106049,U5354,281.26,1,14,0,UPI,0,0,0,0,0
ORD106050,U4959,261.27,4,19,5,CARD,1,0,0,0,0
ORD106051,U9708,282.03,3,3,5,CARD,0,0,1,0,1
ORD106052,U9714,1719.26,7,19,2,COD,1,0,1,1,0
ORD106053,U3886,571.92,7,19,6,CARD,0,0,0,0,0
ORD106054,U3164,189.32,6,15,6,COD,1,0,0,0,0
ORD106055,U4945,661.87,8,1,1,UPI,0,0,1,0,1
ORD106056,U6235,200.44,7,12,6,CARD,0,0,0,0,0
ORD106057,U8746,67.17,4,7,5,COD,0,0,0,0,0
ORD106058,U3590,322.52,7,12,4,UPI,1,0,0,0,0
ORD106059,U8754,695.2,1,19,1,UPI,0,1,1,0,0
ORD106060,U5934,237.13,3,20,5,CARD,0,0,0,0,0
ORD106061,U5076,1016.94,2,7,4,UPI,0,0,0,1,0
ORD106062,U6185,244.66,7,3,2,CARD,0,0,1,0,1
ORD106063,U2093,215.27,9,4,2,COD,0,0,1,0,1
ORD106064,U4880,3172.33,5,20,1,UPI,0,0,0,1,0
ORD106065,U7559,329.35,9,5,1,UPI,1,1,1,0,0
ORD106066,U3785,817.95,8,22,4,UPI,0,0,0,0,1
ORD106067,U7065,817.35,1,18,6,COD,0,0,0,0,0
ORD106068,U7539,1304.35,2,9,0,COD,0,0,0,1,0
ORD106069,U2574,44.36,6,2,1,COD,0,0,1,0,1
ORD106070,U6676,158.19,5,12,5,COD,0,0,0,0,0
ORD106071,U9060,729.97,7,8,0,COD,1,0,0,0,0
ORD106072,U4990,413.46,9,16,0,CARD,0,0,0,0,0
ORD106073,U6210,410.05,4,9,6,CARD,0,0,0,0,0
ORD106074,U5845,90.89,8,11,0,CARD,1,0,0,0,0
ORD106075,U2189,165.05,4,12,2,CARD,1,0,0,0,0
ORD106076,U3689,368.38,3,23,2,COD,0,0,0,0,1
ORD106077,U5095,162.3,2,9,0,UPI,1,0,0,0,0
ORD106078,U2875,118.04,8,18,0,WALLET,0,0,0,0,0
ORD106079,U8768,45.92,8,20,2,CARD,0,0,0,0,0
ORD106080,U4406,84.64,3,18,4,COD,1,0,0,0,0
ORD106081,U4932,732.38,1,16,6,UPI,0,0,0,0,0
ORD106082,U9240,634.31,6,4,6,COD,0,0,1,0,1
ORD106083,U6408,23.46,5,7,5,COD,0,0,0,0,0
ORD106084,U4861,113.63,8,4,6,UPI,0,1,1,0,1
ORD106085,U8406,411.01,6,14,3,CARD,0,0,0,0,0
ORD106086,U3833,194.77,4,3,1,UPI,0,0,1,0,1
ORD106087,U6285,866.51,2,12,0,COD,0,1,1,0,0
ORD106088,U8645,768.53,8,16,2,UPI,0,0,0,0,0
ORD106089,U5777,1110.87,5,4,6,CARD,0,0,1,1,1
ORD106090,U3735,413.83,8,0,0,COD,0,0,1,0,1
ORD106091,U9273,216.99,5,21,0,UPI,1,1,1,0,0
ORD106092,U9278,465.78,6,14,0,COD,1,0,0,0,0
ORD106093,U7368,46.68,5,9,6,UPI,0,0,0,0,0
ORD106094,U1821,4.82,3,10,0,COD,0,0,0,0,0
ORD106095,U8525,8.62,8,17,4,CARD,0,0,0,0,0
ORD106096,U1162,261.74,3,12,1,COD,0,0,0,0,0
ORD106097,U8777,129.44,4,19,1,COD,0,0,0,0,0
ORD106098,U2932,85.59,6,23,2,COD,0,0,0,0,1
ORD106099,U4535,477.68,2,15,4,UPI,0,1,1,0,0
ORD106100,U6956,2658.75,7,18,4,UPI,0,1,1,1,0
ORD106101,U4446,97.86,5,22,1,COD,0,0,0,0,1
ORD106102,U3790,395.29,5,11,2,COD,0,0,0,0,0
ORD106103,U3707,63.76,5,22,4,CARD,0,1,1,0,1
ORD106104,U8959,1360.84,2,13,2,UPI,1,0,0,1,0
ORD106105,U4933,172.48,9,1,1,CARD,1,0,1,0,1
ORD106106,U4385,1053.26,3,9,0,UPI,0,0,0,1,0
ORD106107,U7636,166.39,7,3,5,CARD,1,0,1,0,1
ORD106108,U1922,820.08,5,0,5,COD,1,0,1,0,1
ORD106109,U9089,117.47,5,23,5,UPI,0,0,0,0,1
ORD106110,U1564,173.21,4,16,4,CARD,0,0,0,0,0
ORD106111,U4258,106.89,6,10,2,COD,0,0,0,0,0
ORD106112,U3500,153.44,7,6,0,UPI,0,0,0,0,0
ORD106113,U5566,900.5,7,16,1,UPI,0,0,0,0,0
ORD106114,U7881,509.48,8,16,6,UPI,1,0,0,0,0
ORD106115,U4636,260.34,5,8,3,UPI,0,0,0,0,0
ORD106116,U7030,1779.29,7,9,5,COD,0,0,0,1,0
ORD106117,U1223,312.61,4,5,4,COD,1,0,0,0,0
ORD106118,U7297,1749.29,9,16,6,COD,1,0,1,1,0
ORD106119,U1350,109.44,5,15,4,WALLET,1,0,0,0,0
ORD106120,U8314,1175.04,3,6,2,WALLET,1,0,0,1,0
ORD106121,U2928,6.96,5,18,1,COD,0,0,0,0,0
ORD106122,U8743,394.06,9,3,5,COD,0,0,1,0,1
ORD106123,U9540,275.0,8,19,1,COD,0,0,0,0,0
ORD106124,U5732,372.31,1,23,4,COD,0,0,0,0,1
ORD106125,U2017,403.1,5,16,4,COD,0,1,1,0,0
ORD106126,U3226,246.35,6,23,5,COD,0,0,0,0,1
ORD106127,U8206,3159.39,2,8,5,CARD,0,0,0,1,0
ORD106128,U8170,1875.53,6,10,2,UPI,0,0,0,1,0
ORD106129,U7207,1631.75,9,22,2,COD,0,1,1,1,1
ORD106130,U3419,1933.65,4,0,3,UPI,1,0,1,1,1
ORD106131,U7240,787.55,3,6,0,UPI,0,1,1,0,0
ORD106132,U2893,2236.65,9,21,2,COD,0,0,0,1,0
ORD106133,U6322,1114.48,2,4,0,UPI,0,0,1,1,1
ORD106134,U8718,268.87,9,4,4,COD,0,0,1,0,1
ORD106135,U7878,768.04,2,0,3,COD,1,0,1,0,1
ORD106136,U2125,1215.59,3,5,3,COD,0,0,0,1,0
ORD106137,U4117,623.45,7,12,6,WALLET,0,0,0,0,0
ORD106138,U5161,274.77,2,14,6,UPI,0,1,1,0,0
ORD106139,U5042,34.03,1,3,6,UPI,0,0,1,0,1
ORD106140,U5433,829.57,9,16,3,CARD,0,0,0,0,0
ORD106141,U9638,1526.08,6,23,1,COD,1,0,1,1,1
ORD106142,U3658,225.07,9,23,5,WALLET,0,0,0,0,1
ORD106143,U4483,82.38,3,12,6,UPI,0,0,0,0,0
ORD106144,U3944,197.64,3,10,5,UPI,0,0,0,0,0
ORD106145,U8210,436.88,3,3,4,CARD,0,1,1,0,1
ORD106146,U8653,190.58,2,6,1,UPI,0,0,0,0,0
ORD106147,U9787,471.6,6,18,1,CARD,0,0,0,0,0
ORD106148,U2986,1703.39,3,23,3,CARD,0,0,0,1,1
ORD106149,U2074,555.45,5,6,1,COD,0,0,0,0,0
ORD106150,U5305,225.23,5,13,4,COD,1,0,0,0,0
ORD106151,U4007,1372.51,3,20,4,COD,1,0,1,1,0
ORD106152,U1969,416.94,3,15,6,COD,0,0,0,0,0
ORD106153,U9772,68.7,1,20,1,COD,0,0,0,0,0
ORD106154,U3824,345.56,6,8,5,COD,0,0,0,0,0
ORD106155,U2211,530.13,3,21,4,COD,0,0,0,0,0
ORD106156,U1229,910.87,1,21,5,CARD,0,0,0,0,0
ORD106157,U5284,1378.17,9,1,0,CARD,0,1,1,1,1
ORD106158,U4185,190.93,1,15,1,COD,0,0,0,0,0
ORD106159,U1501,84.51,5,4,3,COD,0,0,1,0,1
ORD106160,U1048,38.35,5,11,6,COD,0,0,0,0,0
ORD106161,U4566,670.38,2,19,3,CARD,0,0,0,0,0
ORD106162,U4055,792.76,1,14,4,UPI,1,0,0,0,0
ORD106163,U9880,263.29,6,2,4,WALLET,0,0,1,0,1
ORD106164,U1386,252.03,7,8,3,CARD,0,0,0,0,0
ORD106165,U1969,1542.14,9,6,0,CARD,0,0,0,1,0
ORD106166,U6820,1242.54,8,3,3,COD,1,0,1,1,1
ORD106167,U4052,132.81,3,8,1,UPI,0,0,0,0,0
ORD106168,U8397,758.9,9,14,3,WALLET,1,0,0,0,0
ORD106169,U3302,487.36,1,22,2,COD,0,0,0,0,1
ORD106170,U3283,83.75,6,20,0,UPI,0,0,0,0,0
ORD106171,U5366,220.63,2,6,6,COD,1,0,0,0,0
ORD106172,U1122,97.69,9,10,0,COD,1,0,0,0,0
ORD106173,U7799,174.89,9,18,3,CARD,1,0,0,0,0
ORD106174,U4727,477.65,8,10,2,UPI,1,0,0,0,0
ORD106175,U9450,235.21,7,0,1,CARD,0,0,1,0,1
ORD106176,U5958,250.49,6,20,3,UPI,0,0,0,0,0
ORD106177,U1524,387.88,2,12,1,UPI,0,0,0,0,0
ORD106178,U9399,45.63,4,12,2,CARD,0,0,0,0,0
ORD106179,U1148,671.23,7,1,6,WALLET,0,0,1,0,1
ORD106180,U9001,256.84,6,16,3,WALLET,0,1,1,0,0
ORD106181,U1437,327.35,9,18,3,CARD,0,0,0,0,0
ORD106182,U4749,1830.63,5,22,1,UPI,0,0,0,1,1
ORD106183,U9186,211.08,6,14,3,COD,0,0,0,0,0
ORD106184,U5453,522.37,6,18,2,COD,0,0,0,0,0
ORD106185,U6336,249.21,8,9,3,COD,1,1,1,0,0
ORD106186,U5551,1123.49,8,9,6,COD,1,0,1,1,0
ORD106187,U3823,937.86,6,8,6,COD,0,1,1,0,0
ORD106188,U6728,138.29,8,18,4,COD,0,0,0,0,0
ORD106189,U9677,588.42,7,10,2,COD,0,0,0,0,0
ORD106190,U9391,33.7,1,5,0,UPI,0,1,1,0,0
ORD106191,U2982,1650.93,5,1,1,COD,0,0,1,1,1
ORD106192,U7996,214.62,5,23,5,UPI,1,0,0,0,1
ORD106193,U3311,891.43,9,9,5,COD,0,0,0,0,0
ORD106194,U8225,191.68,7,14,2,UPI,0,0,0,0,0
ORD106195,U1604,500.88,7,4,5,CARD,0,0,1,0,1
ORD106196,U9175,2054.96,2,17,0,COD,1,1,1,1,0
ORD106197,U6785,1046.77,8,6,0,WALLET,0,0,0,1,0
ORD106198,U5597,87.39,3,2,2,UPI,0,0,1,0,1
ORD106199,U8759,396.47,9,20,0,COD,1,0,0,0,0
ORD106200,U8532,214.26,6,15,0,COD,0,0,0,0,0
ORD106201,U9740,284.88,9,16,5,CARD,0,0,0,0,0
ORD106202,U1838,204.12,9,1,4,UPI,0,0,1,0,1
ORD106203,U4815,204.71,7,15,3,COD,0,0,0,0,0
ORD106204,U1847,391.05,8,20,5,WALLET,0,0,0,0,0
ORD106205,U5709,106.57,2,19,5,CARD,0,0,0,0,0
ORD106206,U5507,385.44,5,0,4,UPI,1,0,1,0,1
ORD106207,U7575,163.53,3,13,3,CARD,1,1,1,0,0
ORD106208,U5773,170.53,1,15,0,CARD,0,0,0,0,0
ORD106209,U5468,671.13,6,22,3,COD,1,0,0,0,1
ORD106210,U6192,15.02,9,8,6,UPI,0,0,0,0,0
ORD106211,U4320,239.78,2,16,6,CARD,1,0,0,0,0
ORD106212,U5698,261.73,9,7,4,COD,1,0,0,0,0
ORD106213,U5311,331.9,8,8,1,COD,0,0,0,0,0
ORD106214,U4673,552.84,9,1,1,COD,0,0,1,0,1
